105373	12436,5874,13312,16148,13229
39840	1752,1712,11246,2241,8089
15784	2178,4264,5874,14121,212
7081	806,14312,4342,20667,4638
64432	156,3603,3597,5191,2288
48054	6382,10000,3619,20624,2994
72631	5448,2720,1087,35,1752
102218	24265,1922,17341,2497,15008
23486	14411,566,14925,3858,9452
84469	589,1570,1631,20624,1746
97216	5512,7728,11258,1570,8981
7105	1631,4750,4114,54996,1110
15298	1293,11115,6808,3446,2583
80837	4114,7535,5448,2720,6349
72646	156,5448,5191,6290,8089
15307	16944,1087,589,3446,6808
105425	1746,807,7974,5177,14121
7122	1752,11903,2339,4114,1303
64467	5191,12447,2656,22913,3446
15318	10742,2395,5328,1942,5546
39895	11115,8981,2241,6204,26241
64476	1303,13360,5191,11115,5448
23523	1303,14411,5874,12436,8878
64486	3446,3520,1922,5448,156
103593	17928,10736,8981,156,3468
89083	3446,5448,7728,4041,589
105468	10742,1922,2720,4638,589
31749	9320,25488,2178,12539,1303
7175	8089,6852,589,22913,7856
72718	1752,349,2497,22519,2720
80924	2720,7974,2618,5448,23966
39968	12083,156,11115,8981,4838
72740	2178,20624,1087,5448,2720
64555	5486,358,6707,8315,2178
7212	2720,7974,14876,4114,4724
15408	3858,8981,4041,3513,4806
56373	7535,6123,5448,4041,7216
51722	589,4114,4750,4041,9320
80959	2720,7535,20838,358,1271
40001	1752,49957,1087,5191,2178
64579	5448,1752,1087,49957,20624
13062	13506,28878,4391,25366,12436
89182	5448,1087,2720,3446,2178
80991	7535,1087,5720,358,3989
23650	1746,10742,9870,5328,628
56419	5191,8241,358,3112,12436
7268	2720,589,1110,10117,4724
15464	363,1087,5328,23433,11115
97386	1752,1303,5448,12071,4432
3943	1746,10742,807,607,1631
105581	4638,10742,21902,2656,4629
89201	7535,10742,2720,571,1087
98444	2720,2178,20903,12539,20838
7290	1303,12436,4397,11248,14822
97403	1752,1303,4114,19304,4432
40070	8936,1406,20478,841,11237
23687	14121,5448,10742,35,3520
89224	1752,363,589,1950,10678
64649	1631,12447,11115,1570,4276
9411	1087,1752,156,1293,1712
7328	3520,4041,18532,1922,14822
105638	6715,2178,10261,7262,7267
23723	6382,6299,4838,16674,1293
64687	5448,4114,2720,49957,1922
97458	22913,8089,1712,5191,6121
105661	17366,5560,17382,6751,1494
3957	2178,14121,1631,6707,4041
64705	5982,21902,1922,4657,1942
15554	5546,10742,4638,3620,3619
31942	12464,9995,6349,4974,5191
48330	1406,589,4385,11918,1922
15565	35,4657,11334,2720,28843
81102	12539,5448,1406,4806,1416
89295	589,1752,10117,1950,4041
40146	5448,2720,2639,4553,4529
55843	607,10457,3319,7535,1483
97497	1922,19450,6121,22913,8089
72924	38532,1922,4041,2856,2335
15583	2720,59,24750,7216,24459
64738	1752,1303,2339,1922,12473
12155	2497,2720,6087,1712,2241
7396	7535,4041,5329,6123,1763
48357	5448,1087,2720,2178,20624
56555	6707,5448,2178,10743,5191
31272	1087,3446,2178,14121,10742
105714	10742,20451,3252,5177,10071
31994	235,8019,806,1712,48731
15624	6707,1087,16944,589,3603
48396	1087,156,2497,363,3468
51757	4806,14346,17597,10000,2241
32016	5448,1752,1087,49957,2720
81173	1303,4750,1341,12539,1345
105751	5448,4114,1087,3112,10742
40836	1087,8981,3446,613,23966
105759	5448,1087,4114,1752,7535
32033	7487,5191,1746,9397,5437
7461	2994,2720,1746,358,4724
83447	1293,7535,3513,8981,4899
23849	25488,12464,6359,4391,13018
81195	1553,11057,1554,2656,2533
48429	13312,1303,9320,10117,4044
97582	10043,15297,4041,1763,10117
89391	607,1746,589,10701,9145
64826	6299,235,2178,5874,11115
32059	2178,212,6290,14121,395
105789	10742,3112,11493,25311,5982
97600	5448,11115,6290,2720,1303
89412	607,1922,1752,4657,49957
48457	5448,1752,1087,49957,20624
7506	4553,4114,4631,6121,6051
48472	5720,7350,571,1746,6121
64859	5448,20624,11115,2178,5191
91905	1752,10043,5448,1922,4041
15526	3112,12436,5546,4264,6230
64867	5448,2720,1631,11936,24750
48485	1087,5448,3112,4114,2720
105832	1087,1752,49957,5448,20624
56684	1087,7535,5874,2178,5448
89454	1922,607,2288,10948,10955
15728	7350,4838,11584,3827,19827
25074	1752,1087,1922,49957,156
40306	7894,4638,10261,20624,2656
96816	5191,3112,3603,4041,25366
97661	5448,6290,10736,5453,10043
107755	3112,4114,8241,5448,10742
40324	7974,618,8981,2618,38532
82359	2656,3446,1303,3520,2655
7558	5929,5191,2720,28463,15875
48520	1712,3112,4806,14915,607
23948	1087,5448,2720,1752,20624
15766	841,806,1494,3112,1406
97691	7535,4838,363,5329,4432
15773	2720,1087,4750,4041,25100
56742	35,2720,2178,14121,1110
73128	10742,11936,2720,16673,709
32180	6715,11334,4657,24750,6359
73144	5448,1752,49957,1087,20624
97723	5448,1752,2720,1087,5191
15807	589,8315,5328,8294,3858
81344	607,1494,16561,10439,1493
40387	5448,2720,5329,20624,1087
24009	4114,11115,13506,564,17366
48586	5191,21051,20624,30225,17928
89549	1922,1712,2288,1752,20335
32213	5448,1752,1087,49957,20624
89560	1752,1087,49957,5448,20624
73360	6230,59,6349,14346,14244
56796	2720,6230,23966,5448,7535
97770	1752,5191,1293,3112,12464
88658	1712,12781,13590,9688,1692
81392	7471,1749,9184,4806,2288
46901	49957,2720,1752,5448,4114
15863	7216,6707,59,8315,38082
97786	4044,10446,1087,11485,4750
34047	2720,6290,358,8019,11936
105986	3112,28843,212,11334,3619
81416	7535,5177,608,12001,14411
73226	17928,1303,1712,11115,8019
65038	5448,1087,14121,2720,49957
89615	8981,1752,17928,3858,17597
7706	2720,9870,24750,6808,5448
24096	10742,4264,20441,3112,841
15905	12447,2656,2339,11115,4899
73253	571,5720,19450,10000,2720
28594	2921,1922,4553,10000,5982
100957	11057,22913,1293,1516,4806
97841	2720,1110,4750,4631,10743
65077	2178,12436,5874,14121,841
48697	5448,1087,1752,49957,20624
7740	2720,9150,24750,25100,6751
97867	20478,3112,14411,2603,8936
106060	156,28878,28764,3112,6715
77754	5191,6808,2618,23433,11115
96551	1110,6707,2497,2656,5329
7779	4264,5546,16019,9938,1087
73317	4041,8019,5328,2720,1110
81511	566,607,2656,2618,3858
16626	5448,6349,1303,4042,11936
89712	1752,1303,18227,11246,8089
40562	589,1922,10802,10678,13506
24510	5448,1087,1752,49957,20624
32375	5448,1752,1087,49957,20624
106104	13506,4391,14915,25366,4553
32387	1752,1087,5448,49957,4114
65160	49957,1752,20624,1712,5448
16016	5177,8180,35,2288,10030
40599	5448,3858,4041,7535,156
97951	1712,5191,8241,5448,6707
106147	59,10742,7216,12781,7974
56997	4114,4391,13506,5982,28399
65191	5448,1087,2178,2720,49957
83228	5448,1752,1087,49957,2720
48810	7535,4114,6123,17928,3298
40625	1752,19304,1712,3217,7487
24242	20624,5448,1087,35,49957
32438	7728,7216,12447,8981,156
97975	5448,1087,1752,2720,49957
7865	5448,8241,4264,182,262
81597	2618,3520,807,6808,2656
65215	2720,3112,5982,4114,4553
80502	1752,5448,1087,4041,3446
57030	1752,1303,4114,2339,5982
40647	5448,1752,1087,49957,20624
24266	5448,1752,1087,2720,49957
16080	26241,589,1922,17425,236
106201	10742,59,1631,6349,7216
16090	6707,589,16944,3859,156
98013	5448,5328,2720,8241,7471
57059	5448,1087,49957,2178,20624
40683	4837,11115,3513,4806,3446
89838	1752,2339,3189,9995,212
7924	7216,5328,1752,4041,4657
98048	7535,10071,10742,3112,5448
73473	3112,5546,25100,21051,3319
32518	7894,2656,1303,11115,12464
7948	5328,12436,4041,3603,13360
89869	10290,13229,1631,1570,10261
16153	5448,589,20624,1922,49957
24346	1752,2994,212,2497,589
32542	12436,2178,608,7489,1823
106272	59,10742,1631,7216,6349
16162	5448,1087,1752,49957,20624
78341	1752,1746,5177,6290,10043
81706	14121,4655,4631,4750,2656
73515	8089,1752,22913,8981,7974
3539	5191,5328,263,20335,1752
98097	3112,2395,14411,21056,20624
16181	1631,2720,41798,21178,3217
57151	1087,1752,589,10742,2720
89921	1087,6349,5546,10742,4044
73539	5448,2720,49957,20624,1087
88716	5952,28843,59,6751,10742
16205	7974,1752,4553,4944,11057
98127	20624,1293,1922,49957,1087
8016	1087,20838,16684,11441,14840
24404	7535,14411,5448,4114,14822
32598	4899,3513,3446,22913,1922
73561	5448,1087,1752,2720,2178
104743	589,1087,1631,2994,28463
8039	2720,3513,7535,16615,6359
32617	4041,4657,2720,4899,5448
73580	7350,5177,1303,10117,10043
98179	13590,1293,20602,28784,4467
8068	7535,7350,1763,7974,2720
89990	6121,2178,7350,6123,4264
49031	1752,6714,5929,2281,607
106378	59,2178,14121,35,10261
65423	156,303,363,7216,3603
73623	2178,4416,7489,11115,24750
32666	1752,5448,1087,4114,49957
98206	1293,20690,3112,20676,20704
8095	358,4264,6715,3561,7268
49058	5448,1752,1087,49957,20624
48552	5448,8241,2720,5191,1752
65446	17928,3446,17597,1293,2241
40878	8019,2305,22913,5191,1752
73653	1752,156,3603,5191,1303
66011	22913,6536,8736,11057,11260
57284	7535,1087,1752,1293,14411
38220	1746,10381,1752,1922,8019
32715	5448,1752,1087,49957,20624
49104	2720,4657,1922,21051,1406
32724	5448,1752,20624,2720,1087
40917	16674,2720,7974,4114,8019
90070	3252,5448,5930,1303,14546
4089	2720,5720,24750,10117,23966
73688	1087,4114,13781,156,4264
32738	10742,8936,358,841,1631
24571	1087,4264,5328,5546,16944
106491	13018,25488,4391,5328,9100
40958	1922,6290,5177,14121,26720
73727	3112,1406,4806,22432,2497
